"Competencia";"is_total";"UF";"cnae_subclasse";"Saldo_Movimentacao"
"Jan/2019";FALSE;"31 - Minas Gerais";"2452";8
"Jan/2019";FALSE;"32 - Espírito Santo";"2451";-3
"Jan/2019";FALSE;"32 - Espírito Santo";"2452";-1
"Jan/2019";FALSE;"33 - Rio de Janeiro";"2451";-2
"Jan/2019";FALSE;"33 - Rio de Janeiro";"2452";-2
"Jan/2019";FALSE;"35 - São Paulo";"2451";-22
"Jan/2019";FALSE;"35 - São Paulo";"2452";44
"Jan/2019";FALSE;"41 - Paraná";"2451";-1
"Jan/2019";FALSE;"41 - Paraná";"2452";-35
"Jan/2019";FALSE;"42 - Santa Catarina";"2451";127
"Jan/2019";FALSE;"42 - Santa Catarina";"2452";4
"Jan/2019";FALSE;"43 - Rio Grande do Sul";"2451";113
"Jan/2019";FALSE;"43 - Rio Grande do Sul";"2452";16
"Jan/2019";FALSE;"50 - Mato Grosso do Sul";"2451";-1
"Jan/2019";FALSE;"50 - Mato Grosso do Sul";"2452";3
"Jan/2019";FALSE;"52 - Goiás";"2451";0
"Jan/2019";FALSE;"52 - Goiás";"2452";-2
"Dez/2018";FALSE;"11 - Rondônia";"2451";-1
"Dez/2018";FALSE;"11 - Rondônia";"2452";1
"Dez/2018";FALSE;"15 - Para";"2451";-4
"Dez/2018";FALSE;"15 - Para";"2452";0
"Dez/2018";FALSE;"21 - Maranhão";"2451";2
"Dez/2018";FALSE;"21 - Maranhão";"2452";-1
"Dez/2018";FALSE;"22 - Piaui";"2451";2
"Dez/2018";FALSE;"22 - Piaui";"2452";0
"Dez/2018";FALSE;"23 - Ceará";"2451";-1
"Dez/2018";FALSE;"23 - Ceará";"2452";1
"Dez/2018";FALSE;"26 - Pernambuco";"2451";2
"Dez/2018";FALSE;"26 - Pernambuco";"2452";0
"Dez/2018";FALSE;"27 - Alagoas";"2451";-2
"Dez/2018";FALSE;"27 - Alagoas";"2452";0
"Dez/2018";FALSE;"28 - Sergipe";"2451";0
"Dez/2018";FALSE;"28 - Sergipe";"2452";4
"Dez/2018";FALSE;"31 - Minas Gerais";"2451";-131
"Dez/2018";FALSE;"31 - Minas Gerais";"2452";-13
"Dez/2018";FALSE;"32 - Espírito Santo";"2451";-2
"Dez/2018";FALSE;"32 - Espírito Santo";"2452";0
"Dez/2018";FALSE;"33 - Rio de Janeiro";"2451";-2
"Dez/2018";FALSE;"33 - Rio de Janeiro";"2452";-2
"Dez/2018";FALSE;"35 - São Paulo";"2451";-90
"Dez/2018";FALSE;"35 - São Paulo";"2452";31
"Dez/2018";FALSE;"41 - Paraná";"2451";-17
"Dez/2018";FALSE;"41 - Paraná";"2452";-32
"Dez/2018";FALSE;"42 - Santa Catarina";"2451";-136
"Dez/2018";FALSE;"42 - Santa Catarina";"2452";-21
"Dez/2018";FALSE;"43 - Rio Grande do Sul";"2451";-77
"Dez/2018";FALSE;"43 - Rio Grande do Sul";"2452";-15
"Dez/2018";FALSE;"50 - Mato Grosso do Sul";"2451";0
"Dez/2018";FALSE;"50 - Mato Grosso do Sul";"2452";0
"Dez/2018";FALSE;"51 - Mato Grosso";"2451";-1
"Dez/2018";FALSE;"51 - Mato Grosso";"2452";0
"Dez/2018";FALSE;"52 - Goiás";"2451";-1
"Dez/2018";FALSE;"52 - Goiás";"2452";-1
"Dez/2018";FALSE;"53 - Distrito Federal";"2451";0
"Dez/2018";FALSE;"53 - Distrito Federal";"2452";-4
"Nov/2018";FALSE;"11 - Rondônia";"2451";-2
"Nov/2018";FALSE;"11 - Rondônia";"2452";-2
"Nov/2018";FALSE;"13 - Amazonas";"2451";0
"Nov/2018";FALSE;"13 - Amazonas";"2452";11
"Nov/2018";FALSE;"15 - Para";"2451";-2
"Nov/2018";FALSE;"15 - Para";"2452";0
"Nov/2018";FALSE;"22 - Piaui";"2451";0
"Nov/2018";FALSE;"22 - Piaui";"2452";-3
"Nov/2018";FALSE;"23 - Ceará";"2451";-4
"Nov/2018";FALSE;"23 - Ceará";"2452";-1
"Nov/2018";FALSE;"25 - Paraíba";"2451";-1
"Nov/2018";FALSE;"25 - Paraíba";"2452";0
"Nov/2018";FALSE;"26 - Pernambuco";"2451";15
"Nov/2018";FALSE;"26 - Pernambuco";"2452";0
"Nov/2018";FALSE;"27 - Alagoas";"2451";0
"Nov/2018";FALSE;"27 - Alagoas";"2452";0
"Nov/2018";FALSE;"28 - Sergipe";"2451";-1
"Nov/2018";FALSE;"28 - Sergipe";"2452";1
"Nov/2018";FALSE;"29 - Bahia";"2451";0
"Nov/2018";FALSE;"29 - Bahia";"2452";-1
"Nov/2018";FALSE;"31 - Minas Gerais";"2451";-9
"Nov/2018";FALSE;"31 - Minas Gerais";"2452";-9
"Nov/2018";FALSE;"32 - Espírito Santo";"2451";-2
"Nov/2018";FALSE;"32 - Espírito Santo";"2452";0
"Nov/2018";FALSE;"33 - Rio de Janeiro";"2451";-4
"Nov/2018";FALSE;"33 - Rio de Janeiro";"2452";-1
"Nov/2018";FALSE;"35 - São Paulo";"2451";-4
"Nov/2018";FALSE;"35 - São Paulo";"2452";4
"Nov/2018";FALSE;"41 - Paraná";"2451";15
"Nov/2018";FALSE;"41 - Paraná";"2452";-10
"Nov/2018";FALSE;"42 - Santa Catarina";"2451";34
"Nov/2018";FALSE;"42 - Santa Catarina";"2452";5
"Nov/2018";FALSE;"43 - Rio Grande do Sul";"2451";-20
"Nov/2018";FALSE;"43 - Rio Grande do Sul";"2452";7
"Nov/2018";FALSE;"50 - Mato Grosso do Sul";"2451";0
"Nov/2018";FALSE;"50 - Mato Grosso do Sul";"2452";-6
"Nov/2018";FALSE;"52 - Goiás";"2451";0
"Nov/2018";FALSE;"52 - Goiás";"2452";1
"Out/2018";FALSE;"11 - Rondônia";"2451";2
"Out/2018";FALSE;"11 - Rondônia";"2452";-1
"Out/2018";FALSE;"13 - Amazonas";"2451";0
"Out/2018";FALSE;"13 - Amazonas";"2452";0
"Out/2018";FALSE;"15 - Para";"2451";0
"Out/2018";FALSE;"15 - Para";"2452";0
"Out/2018";FALSE;"21 - Maranhão";"2451";-1
"Out/2018";FALSE;"21 - Maranhão";"2452";0
"Out/2018";FALSE;"22 - Piaui";"2451";1
"Out/2018";FALSE;"22 - Piaui";"2452";0
"Out/2018";FALSE;"23 - Ceará";"2451";6
"Out/2018";FALSE;"23 - Ceará";"2452";-6
"Out/2018";FALSE;"25 - Paraíba";"2451";-1
"Out/2018";FALSE;"25 - Paraíba";"2452";0
"Out/2018";FALSE;"26 - Pernambuco";"2451";-15
"Out/2018";FALSE;"26 - Pernambuco";"2452";0
"Out/2018";FALSE;"27 - Alagoas";"2451";-1
"Out/2018";FALSE;"27 - Alagoas";"2452";0
"Out/2018";FALSE;"28 - Sergipe";"2451";1
"Out/2018";FALSE;"28 - Sergipe";"2452";1
"Out/2018";FALSE;"29 - Bahia";"2451";-3
"Out/2018";FALSE;"29 - Bahia";"2452";-1
"Out/2018";FALSE;"31 - Minas Gerais";"2451";7
"Out/2018";FALSE;"31 - Minas Gerais";"2452";-19
"Out/2018";FALSE;"32 - Espírito Santo";"2451";-3
"Out/2018";FALSE;"32 - Espírito Santo";"2452";3
"Out/2018";FALSE;"33 - Rio de Janeiro";"2451";4
"Out/2018";FALSE;"33 - Rio de Janeiro";"2452";-2
"Out/2018";FALSE;"35 - São Paulo";"2451";32
"Out/2018";FALSE;"35 - São Paulo";"2452";17
"Out/2018";FALSE;"41 - Paraná";"2451";-8
"Out/2018";FALSE;"41 - Paraná";"2452";-26
"Out/2018";FALSE;"42 - Santa Catarina";"2451";170
"Out/2018";FALSE;"42 - Santa Catarina";"2452";29
"Out/2018";FALSE;"43 - Rio Grande do Sul";"2451";-7
"Out/2018";FALSE;"43 - Rio Grande do Sul";"2452";4
"Out/2018";FALSE;"50 - Mato Grosso do Sul";"2451";-2
"Out/2018";FALSE;"50 - Mato Grosso do Sul";"2452";-4
"Out/2018";FALSE;"52 - Goiás";"2451";-2
"Out/2018";FALSE;"52 - Goiás";"2452";-1
"Out/2018";FALSE;"53 - Distrito Federal";"2451";0
"Out/2018";FALSE;"53 - Distrito Federal";"2452";-1
"Set/2018";FALSE;"11 - Rondônia";"2451";1
"Set/2018";FALSE;"11 - Rondônia";"2452";-1
"Set/2018";FALSE;"13 - Amazonas";"2451";0
"Set/2018";FALSE;"13 - Amazonas";"2452";17
"Set/2018";FALSE;"15 - Para";"2451";1
"Set/2018";FALSE;"15 - Para";"2452";0
"Set/2018";FALSE;"21 - Maranhão";"2451";0
"Set/2018";FALSE;"21 - Maranhão";"2452";2
"Set/2018";FALSE;"22 - Piaui";"2451";0
"Set/2018";FALSE;"22 - Piaui";"2452";3
"Set/2018";FALSE;"23 - Ceará";"2451";1
"Set/2018";FALSE;"23 - Ceará";"2452";1
"Set/2018";FALSE;"25 - Paraíba";"2451";-2
"Set/2018";FALSE;"25 - Paraíba";"2452";0
"Set/2018";FALSE;"26 - Pernambuco";"2451";-3
"Set/2018";FALSE;"26 - Pernambuco";"2452";0
"Set/2018";FALSE;"29 - Bahia";"2451";2
"Set/2018";FALSE;"29 - Bahia";"2452";0
"Set/2018";FALSE;"31 - Minas Gerais";"2451";1
"Set/2018";FALSE;"31 - Minas Gerais";"2452";38
"Set/2018";FALSE;"32 - Espírito Santo";"2451";15
"Set/2018";FALSE;"32 - Espírito Santo";"2452";-1
"Set/2018";FALSE;"33 - Rio de Janeiro";"2451";4
"Set/2018";FALSE;"33 - Rio de Janeiro";"2452";-1
"Set/2018";FALSE;"35 - São Paulo";"2451";-49
"Set/2018";FALSE;"35 - São Paulo";"2452";-10
"Set/2018";FALSE;"41 - Paraná";"2451";-9
"Set/2018";FALSE;"41 - Paraná";"2452";22
"Set/2018";FALSE;"42 - Santa Catarina";"2451";-7
"Set/2018";FALSE;"42 - Santa Catarina";"2452";-2
"Set/2018";FALSE;"43 - Rio Grande do Sul";"2451";5
"Set/2018";FALSE;"43 - Rio Grande do Sul";"2452";-4
"Set/2018";FALSE;"50 - Mato Grosso do Sul";"2451";-1
"Set/2018";FALSE;"50 - Mato Grosso do Sul";"2452";-1
"Set/2018";FALSE;"51 - Mato Grosso";"2451";-1
"Set/2018";FALSE;"51 - Mato Grosso";"2452";0
"Set/2018";FALSE;"52 - Goiás";"2451";0
"Set/2018";FALSE;"52 - Goiás";"2452";3
"Set/2018";FALSE;"53 - Distrito Federal";"2451";0
"Set/2018";FALSE;"53 - Distrito Federal";"2452";1
"Ago/2018";FALSE;"11 - Rondônia";"2451";3
"Ago/2018";FALSE;"11 - Rondônia";"2452";-1
"Ago/2018";FALSE;"13 - Amazonas";"2451";0
"Ago/2018";FALSE;"13 - Amazonas";"2452";-8
"Ago/2018";FALSE;"15 - Para";"2451";-2
"Ago/2018";FALSE;"15 - Para";"2452";0
"Ago/2018";FALSE;"21 - Maranhão";"2451";0
"Ago/2018";FALSE;"21 - Maranhão";"2452";0
"Ago/2018";FALSE;"22 - Piaui";"2451";2
"Ago/2018";FALSE;"22 - Piaui";"2452";0
"Ago/2018";FALSE;"23 - Ceará";"2451";4
"Ago/2018";FALSE;"23 - Ceará";"2452";-8
"Ago/2018";FALSE;"24 - Rio Grande do Norte";"2451";1
"Ago/2018";FALSE;"24 - Rio Grande do Norte";"2452";0
"Ago/2018";FALSE;"25 - Paraíba";"2451";-2
"Ago/2018";FALSE;"25 - Paraíba";"2452";0
"Ago/2018";FALSE;"26 - Pernambuco";"2451";6
"Ago/2018";FALSE;"26 - Pernambuco";"2452";0
"Ago/2018";FALSE;"27 - Alagoas";"2451";2
"Ago/2018";FALSE;"27 - Alagoas";"2452";0
"Ago/2018";FALSE;"28 - Sergipe";"2451";1
"Ago/2018";FALSE;"28 - Sergipe";"2452";-1
"Ago/2018";FALSE;"29 - Bahia";"2451";-2
"Ago/2018";FALSE;"29 - Bahia";"2452";-4
"Ago/2018";FALSE;"31 - Minas Gerais";"2451";43
"Ago/2018";FALSE;"31 - Minas Gerais";"2452";30
"Ago/2018";FALSE;"32 - Espírito Santo";"2451";-1
"Ago/2018";FALSE;"32 - Espírito Santo";"2452";-2
"Ago/2018";FALSE;"33 - Rio de Janeiro";"2451";-5
"Ago/2018";FALSE;"33 - Rio de Janeiro";"2452";-10
"Ago/2018";FALSE;"35 - São Paulo";"2451";30
"Ago/2018";FALSE;"35 - São Paulo";"2452";10
"Ago/2018";FALSE;"41 - Paraná";"2451";17
"Ago/2018";FALSE;"41 - Paraná";"2452";19
"Ago/2018";FALSE;"42 - Santa Catarina";"2451";-65
"Ago/2018";FALSE;"42 - Santa Catarina";"2452";14
"Ago/2018";FALSE;"43 - Rio Grande do Sul";"2451";41
"Ago/2018";FALSE;"43 - Rio Grande do Sul";"2452";6
"Ago/2018";FALSE;"50 - Mato Grosso do Sul";"2451";2
"Ago/2018";FALSE;"50 - Mato Grosso do Sul";"2452";3
"Ago/2018";FALSE;"51 - Mato Grosso";"2451";-1
"Ago/2018";FALSE;"51 - Mato Grosso";"2452";0
"Ago/2018";FALSE;"52 - Goiás";"2451";0
"Ago/2018";FALSE;"52 - Goiás";"2452";1
"Jul/2018";FALSE;"11 - Rondônia";"2451";-1
"Jul/2018";FALSE;"11 - Rondônia";"2452";-1
"Jul/2018";FALSE;"13 - Amazonas";"2451";0
"Jul/2018";FALSE;"13 - Amazonas";"2452";1
"Jul/2018";FALSE;"15 - Para";"2451";1
"Jul/2018";FALSE;"15 - Para";"2452";0
"Jul/2018";FALSE;"21 - Maranhão";"2451";-2
"Jul/2018";FALSE;"21 - Maranhão";"2452";3
"Jul/2018";FALSE;"22 - Piaui";"2451";1
"Jul/2018";FALSE;"22 - Piaui";"2452";0
"Jul/2018";FALSE;"23 - Ceará";"2451";-2
"Jul/2018";FALSE;"23 - Ceará";"2452";-2
"Jul/2018";FALSE;"24 - Rio Grande do Norte";"2451";-3
"Jul/2018";FALSE;"24 - Rio Grande do Norte";"2452";0
"Jul/2018";FALSE;"26 - Pernambuco";"2451";-1
"Jul/2018";FALSE;"26 - Pernambuco";"2452";0
"Jul/2018";FALSE;"28 - Sergipe";"2451";2
"Jul/2018";FALSE;"28 - Sergipe";"2452";0
"Jul/2018";FALSE;"29 - Bahia";"2451";-1
"Jul/2018";FALSE;"29 - Bahia";"2452";0
"Jul/2018";FALSE;"31 - Minas Gerais";"2451";35
"Jul/2018";FALSE;"31 - Minas Gerais";"2452";14
"Jul/2018";FALSE;"32 - Espírito Santo";"2451";6
"Jul/2018";FALSE;"32 - Espírito Santo";"2452";2
"Jul/2018";FALSE;"33 - Rio de Janeiro";"2451";-4
"Jul/2018";FALSE;"33 - Rio de Janeiro";"2452";-7
"Jul/2018";FALSE;"35 - São Paulo";"2451";30
"Jul/2018";FALSE;"35 - São Paulo";"2452";-19
"Jul/2018";FALSE;"41 - Paraná";"2451";28
"Jul/2018";FALSE;"41 - Paraná";"2452";15
"Jul/2018";FALSE;"42 - Santa Catarina";"2451";171
"Jul/2018";FALSE;"42 - Santa Catarina";"2452";-9
"Jul/2018";FALSE;"43 - Rio Grande do Sul";"2451";64
"Jul/2018";FALSE;"43 - Rio Grande do Sul";"2452";5
"Jul/2018";FALSE;"50 - Mato Grosso do Sul";"2451";2
"Jul/2018";FALSE;"50 - Mato Grosso do Sul";"2452";1
"Jul/2018";FALSE;"51 - Mato Grosso";"2451";0
"Jul/2018";FALSE;"51 - Mato Grosso";"2452";2
"Jul/2018";FALSE;"52 - Goiás";"2451";0
"Jul/2018";FALSE;"52 - Goiás";"2452";-2
"Jun/2018";FALSE;"11 - Rondônia";"2451";-1
"Jun/2018";FALSE;"11 - Rondônia";"2452";-1
"Jun/2018";FALSE;"12 - Acre";"2451";-1
"Jun/2018";FALSE;"12 - Acre";"2452";0
"Jun/2018";FALSE;"13 - Amazonas";"2451";0
"Jun/2018";FALSE;"13 - Amazonas";"2452";-1
"Jun/2018";FALSE;"15 - Para";"2451";1
"Jun/2018";FALSE;"15 - Para";"2452";0
"Jun/2018";FALSE;"21 - Maranhão";"2451";-1
"Jun/2018";FALSE;"21 - Maranhão";"2452";0
"Jun/2018";FALSE;"23 - Ceará";"2451";6
"Jun/2018";FALSE;"23 - Ceará";"2452";0
"Jun/2018";FALSE;"26 - Pernambuco";"2451";-3
"Jun/2018";FALSE;"26 - Pernambuco";"2452";0
"Jun/2018";FALSE;"27 - Alagoas";"2451";-1
"Jun/2018";FALSE;"27 - Alagoas";"2452";0
"Jun/2018";FALSE;"28 - Sergipe";"2451";1
"Jun/2018";FALSE;"28 - Sergipe";"2452";0
"Jun/2018";FALSE;"29 - Bahia";"2451";2
"Jun/2018";FALSE;"29 - Bahia";"2452";0
"Jun/2018";FALSE;"31 - Minas Gerais";"2451";77
"Jun/2018";FALSE;"31 - Minas Gerais";"2452";-19
"Jun/2018";FALSE;"32 - Espírito Santo";"2451";3
"Jun/2018";FALSE;"32 - Espírito Santo";"2452";0
"Jun/2018";FALSE;"33 - Rio de Janeiro";"2451";7
"Jun/2018";FALSE;"33 - Rio de Janeiro";"2452";-8
"Jun/2018";FALSE;"35 - São Paulo";"2451";-93
"Jun/2018";FALSE;"35 - São Paulo";"2452";-23
"Jun/2018";FALSE;"41 - Paraná";"2451";8
"Jun/2018";FALSE;"41 - Paraná";"2452";-8
"Jun/2018";FALSE;"42 - Santa Catarina";"2451";135
"Jun/2018";FALSE;"42 - Santa Catarina";"2452";2
"Jun/2018";FALSE;"43 - Rio Grande do Sul";"2451";-31
"Jun/2018";FALSE;"43 - Rio Grande do Sul";"2452";-6
"Jun/2018";FALSE;"50 - Mato Grosso do Sul";"2451";0
"Jun/2018";FALSE;"50 - Mato Grosso do Sul";"2452";1
"Jun/2018";FALSE;"51 - Mato Grosso";"2451";-2
"Jun/2018";FALSE;"51 - Mato Grosso";"2452";0
"Jun/2018";FALSE;"52 - Goiás";"2451";-1
"Jun/2018";FALSE;"52 - Goiás";"2452";1
"Jun/2018";FALSE;"53 - Distrito Federal";"2451";0
"Jun/2018";FALSE;"53 - Distrito Federal";"2452";-1
"Mai/2018";FALSE;"13 - Amazonas";"2451";0
"Mai/2018";FALSE;"13 - Amazonas";"2452";2
"Mai/2018";FALSE;"15 - Para";"2451";4
"Mai/2018";FALSE;"15 - Para";"2452";0
"Mai/2018";FALSE;"21 - Maranhão";"2451";-1
"Mai/2018";FALSE;"21 - Maranhão";"2452";0
"Mai/2018";FALSE;"22 - Piaui";"2451";0
"Mai/2018";FALSE;"22 - Piaui";"2452";0
"Mai/2018";FALSE;"23 - Ceará";"2451";-4
"Mai/2018";FALSE;"23 - Ceará";"2452";-3
"Mai/2018";FALSE;"25 - Paraíba";"2451";-1
"Mai/2018";FALSE;"25 - Paraíba";"2452";0
"Mai/2018";FALSE;"26 - Pernambuco";"2451";0
"Mai/2018";FALSE;"26 - Pernambuco";"2452";0
"Mai/2018";FALSE;"28 - Sergipe";"2451";0
"Mai/2018";FALSE;"28 - Sergipe";"2452";-4
"Mai/2018";FALSE;"29 - Bahia";"2451";-2
"Mai/2018";FALSE;"29 - Bahia";"2452";0
"Mai/2018";FALSE;"31 - Minas Gerais";"2451";7
"Mai/2018";FALSE;"31 - Minas Gerais";"2452";4
"Mai/2018";FALSE;"32 - Espírito Santo";"2451";3
"Mai/2018";FALSE;"32 - Espírito Santo";"2452";2
"Mai/2018";FALSE;"33 - Rio de Janeiro";"2451";1
"Mai/2018";FALSE;"33 - Rio de Janeiro";"2452";-15
"Mai/2018";FALSE;"35 - São Paulo";"2451";42
"Mai/2018";FALSE;"35 - São Paulo";"2452";-3
"Mai/2018";FALSE;"41 - Paraná";"2451";7
"Mai/2018";FALSE;"41 - Paraná";"2452";41
"Mai/2018";FALSE;"42 - Santa Catarina";"2451";241
"Mai/2018";FALSE;"42 - Santa Catarina";"2452";2
"Mai/2018";FALSE;"43 - Rio Grande do Sul";"2451";7
"Mai/2018";FALSE;"43 - Rio Grande do Sul";"2452";-7
"Mai/2018";FALSE;"50 - Mato Grosso do Sul";"2451";2
"Mai/2018";FALSE;"50 - Mato Grosso do Sul";"2452";0
"Mai/2018";FALSE;"51 - Mato Grosso";"2451";1
"Mai/2018";FALSE;"51 - Mato Grosso";"2452";0
"Mai/2018";FALSE;"52 - Goiás";"2451";-5
"Mai/2018";FALSE;"52 - Goiás";"2452";1
"Abr/2018";FALSE;"11 - Rondônia";"2451";0
"Abr/2018";FALSE;"11 - Rondônia";"2452";-1
"Abr/2018";FALSE;"13 - Amazonas";"2451";0
"Abr/2018";FALSE;"13 - Amazonas";"2452";9
"Abr/2018";FALSE;"15 - Para";"2451";-2
"Abr/2018";FALSE;"15 - Para";"2452";-1
"Abr/2018";FALSE;"21 - Maranhão";"2451";0
"Abr/2018";FALSE;"21 - Maranhão";"2452";-1
"Abr/2018";FALSE;"22 - Piaui";"2451";0
"Abr/2018";FALSE;"22 - Piaui";"2452";-1
"Abr/2018";FALSE;"23 - Ceará";"2451";5
"Abr/2018";FALSE;"23 - Ceará";"2452";-2
"Abr/2018";FALSE;"25 - Paraíba";"2451";1
"Abr/2018";FALSE;"25 - Paraíba";"2452";0
"Abr/2018";FALSE;"26 - Pernambuco";"2451";-2
"Abr/2018";FALSE;"26 - Pernambuco";"2452";0
"Abr/2018";FALSE;"27 - Alagoas";"2451";-1
"Abr/2018";FALSE;"27 - Alagoas";"2452";0
"Abr/2018";FALSE;"28 - Sergipe";"2451";0
"Abr/2018";FALSE;"28 - Sergipe";"2452";-2
"Abr/2018";FALSE;"29 - Bahia";"2451";1
"Abr/2018";FALSE;"29 - Bahia";"2452";-4
"Abr/2018";FALSE;"31 - Minas Gerais";"2451";-39
"Abr/2018";FALSE;"31 - Minas Gerais";"2452";49
"Abr/2018";FALSE;"32 - Espírito Santo";"2451";6
"Abr/2018";FALSE;"32 - Espírito Santo";"2452";-1
"Abr/2018";FALSE;"33 - Rio de Janeiro";"2451";-3
"Abr/2018";FALSE;"33 - Rio de Janeiro";"2452";2
"Abr/2018";FALSE;"35 - São Paulo";"2451";-15
"Abr/2018";FALSE;"35 - São Paulo";"2452";28
"Abr/2018";FALSE;"41 - Paraná";"2451";30
"Abr/2018";FALSE;"41 - Paraná";"2452";4
"Abr/2018";FALSE;"42 - Santa Catarina";"2451";182
"Abr/2018";FALSE;"42 - Santa Catarina";"2452";15
"Abr/2018";FALSE;"43 - Rio Grande do Sul";"2451";50
"Abr/2018";FALSE;"43 - Rio Grande do Sul";"2452";6
"Abr/2018";FALSE;"50 - Mato Grosso do Sul";"2451";-2
"Abr/2018";FALSE;"50 - Mato Grosso do Sul";"2452";1
"Abr/2018";FALSE;"51 - Mato Grosso";"2451";-2
"Abr/2018";FALSE;"51 - Mato Grosso";"2452";0
"Abr/2018";FALSE;"52 - Goiás";"2451";0
"Abr/2018";FALSE;"52 - Goiás";"2452";-3
"Mar/2018";FALSE;"11 - Rondônia";"2451";2
"Mar/2018";FALSE;"11 - Rondônia";"2452";-1
"Mar/2018";FALSE;"13 - Amazonas";"2451";0
"Mar/2018";FALSE;"13 - Amazonas";"2452";-3
"Mar/2018";FALSE;"15 - Para";"2451";-2
"Mar/2018";FALSE;"15 - Para";"2452";0
"Mar/2018";FALSE;"21 - Maranhão";"2451";0
"Mar/2018";FALSE;"21 - Maranhão";"2452";0
"Mar/2018";FALSE;"22 - Piaui";"2451";1
"Mar/2018";FALSE;"22 - Piaui";"2452";0
"Mar/2018";FALSE;"23 - Ceará";"2451";-2
"Mar/2018";FALSE;"23 - Ceará";"2452";4
"Mar/2018";FALSE;"25 - Paraíba";"2451";0
"Mar/2018";FALSE;"25 - Paraíba";"2452";0
"Mar/2018";FALSE;"26 - Pernambuco";"2451";5
"Mar/2018";FALSE;"26 - Pernambuco";"2452";0
"Mar/2018";FALSE;"27 - Alagoas";"2451";-1
"Mar/2018";FALSE;"27 - Alagoas";"2452";0
"Mar/2018";FALSE;"28 - Sergipe";"2451";2
"Mar/2018";FALSE;"28 - Sergipe";"2452";-1
"Mar/2018";FALSE;"29 - Bahia";"2451";1
"Mar/2018";FALSE;"29 - Bahia";"2452";0
"Mar/2018";FALSE;"31 - Minas Gerais";"2451";3
"Mar/2018";FALSE;"31 - Minas Gerais";"2452";27
"Mar/2018";FALSE;"32 - Espírito Santo";"2451";3
"Mar/2018";FALSE;"32 - Espírito Santo";"2452";1
"Mar/2018";FALSE;"33 - Rio de Janeiro";"2451";-9
"Mar/2018";FALSE;"33 - Rio de Janeiro";"2452";7
"Mar/2018";FALSE;"35 - São Paulo";"2451";56
"Mar/2018";FALSE;"35 - São Paulo";"2452";19
"Mar/2018";FALSE;"41 - Paraná";"2451";16
"Mar/2018";FALSE;"41 - Paraná";"2452";101
"Mar/2018";FALSE;"42 - Santa Catarina";"2451";125
"Mar/2018";FALSE;"42 - Santa Catarina";"2452";8
"Mar/2018";FALSE;"43 - Rio Grande do Sul";"2451";51
"Mar/2018";FALSE;"43 - Rio Grande do Sul";"2452";2
"Mar/2018";FALSE;"50 - Mato Grosso do Sul";"2451";-7
"Mar/2018";FALSE;"50 - Mato Grosso do Sul";"2452";0
"Mar/2018";FALSE;"51 - Mato Grosso";"2451";3
"Mar/2018";FALSE;"51 - Mato Grosso";"2452";1
"Mar/2018";FALSE;"52 - Goiás";"2451";-1
"Mar/2018";FALSE;"52 - Goiás";"2452";-1
"Fev/2018";FALSE;"11 - Rondônia";"2451";-2
"Fev/2018";FALSE;"11 - Rondônia";"2452";0
"Fev/2018";FALSE;"13 - Amazonas";"2451";0
"Fev/2018";FALSE;"13 - Amazonas";"2452";2
"Fev/2018";FALSE;"15 - Para";"2451";-1
"Fev/2018";FALSE;"15 - Para";"2452";0
"Fev/2018";FALSE;"21 - Maranhão";"2451";-1
"Fev/2018";FALSE;"21 - Maranhão";"2452";0
"Fev/2018";FALSE;"22 - Piaui";"2451";0
"Fev/2018";FALSE;"22 - Piaui";"2452";-1
"Fev/2018";FALSE;"23 - Ceará";"2451";1
"Fev/2018";FALSE;"23 - Ceará";"2452";-2
"Fev/2018";FALSE;"25 - Paraíba";"2451";2
"Fev/2018";FALSE;"25 - Paraíba";"2452";0
"Fev/2018";FALSE;"26 - Pernambuco";"2451";0
"Fev/2018";FALSE;"26 - Pernambuco";"2452";0
"Fev/2018";FALSE;"28 - Sergipe";"2451";0
"Fev/2018";FALSE;"28 - Sergipe";"2452";-2
"Fev/2018";FALSE;"29 - Bahia";"2451";4
"Fev/2018";FALSE;"29 - Bahia";"2452";0
"Fev/2018";FALSE;"31 - Minas Gerais";"2451";52
"Fev/2018";FALSE;"31 - Minas Gerais";"2452";45
"Fev/2018";FALSE;"32 - Espírito Santo";"2451";-1
"Fev/2018";FALSE;"32 - Espírito Santo";"2452";4
"Fev/2018";FALSE;"33 - Rio de Janeiro";"2451";0
"Fev/2018";FALSE;"33 - Rio de Janeiro";"2452";-4
"Fev/2018";FALSE;"35 - São Paulo";"2451";44
"Fev/2018";FALSE;"35 - São Paulo";"2452";17
"Fev/2018";FALSE;"41 - Paraná";"2451";33
"Fev/2018";FALSE;"41 - Paraná";"2452";44
"Fev/2018";FALSE;"42 - Santa Catarina";"2451";188
"Fev/2018";FALSE;"42 - Santa Catarina";"2452";13
"Fev/2018";FALSE;"43 - Rio Grande do Sul";"2451";64
"Fev/2018";FALSE;"43 - Rio Grande do Sul";"2452";12
"Fev/2018";FALSE;"50 - Mato Grosso do Sul";"2451";7
"Fev/2018";FALSE;"50 - Mato Grosso do Sul";"2452";5
"Fev/2018";FALSE;"51 - Mato Grosso";"2451";-2
"Fev/2018";FALSE;"51 - Mato Grosso";"2452";4
"Fev/2018";FALSE;"52 - Goiás";"2451";0
"Fev/2018";FALSE;"52 - Goiás";"2452";0
