"Competencia";"is_total";"Tipo_Movimentacao";"cnae_subclasse";"Quantidade"
"Nov/2013";FALSE;"Admissão por primeiro emprego";"2452";34
"Nov/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";998
"Nov/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";430
"Nov/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1205
"Nov/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";409
"Nov/2013";FALSE;"Desligamento por demissão com justa causa";"2451";39
"Nov/2013";FALSE;"Desligamento por demissão com justa causa";"2452";6
"Nov/2013";FALSE;"Desligamento a pedido";"2451";409
"Nov/2013";FALSE;"Desligamento a pedido";"2452";98
"Nov/2013";FALSE;"Desligamento por aposentadoria";"2451";1
"Nov/2013";FALSE;"Desligamento por aposentadoria";"2452";0
"Nov/2013";FALSE;"Desligamento por morte";"2451";5
"Nov/2013";FALSE;"Desligamento por morte";"2452";6
"Out/2013";FALSE;"Admissão por primeiro emprego";"2451";129
"Out/2013";FALSE;"Admissão por primeiro emprego";"2452";61
"Out/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1386
"Out/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";500
"Out/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1283
"Out/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";377
"Out/2013";FALSE;"Desligamento por demissão com justa causa";"2451";37
"Out/2013";FALSE;"Desligamento por demissão com justa causa";"2452";15
"Out/2013";FALSE;"Desligamento a pedido";"2451";492
"Out/2013";FALSE;"Desligamento a pedido";"2452";143
"Out/2013";FALSE;"Desligamento por aposentadoria";"2451";2
"Out/2013";FALSE;"Desligamento por aposentadoria";"2452";0
"Out/2013";FALSE;"Desligamento por morte";"2451";6
"Out/2013";FALSE;"Desligamento por morte";"2452";3
"Set/2013";FALSE;"Admissão por primeiro emprego";"2451";237
"Set/2013";FALSE;"Admissão por primeiro emprego";"2452";85
"Set/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1255
"Set/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";527
"Set/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1123
"Set/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";357
"Set/2013";FALSE;"Desligamento por demissão com justa causa";"2451";59
"Set/2013";FALSE;"Desligamento por demissão com justa causa";"2452";14
"Set/2013";FALSE;"Desligamento a pedido";"2451";480
"Set/2013";FALSE;"Desligamento a pedido";"2452";151
"Set/2013";FALSE;"Desligamento por aposentadoria";"2451";1
"Set/2013";FALSE;"Desligamento por aposentadoria";"2452";0
"Set/2013";FALSE;"Desligamento por morte";"2451";6
"Set/2013";FALSE;"Desligamento por morte";"2452";2
"Ago/2013";FALSE;"Admissão por primeiro emprego";"2451";306
"Ago/2013";FALSE;"Admissão por primeiro emprego";"2452";33
"Ago/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1450
"Ago/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";532
"Ago/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1228
"Ago/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";562
"Ago/2013";FALSE;"Desligamento por demissão com justa causa";"2451";45
"Ago/2013";FALSE;"Desligamento por demissão com justa causa";"2452";8
"Ago/2013";FALSE;"Desligamento a pedido";"2451";489
"Ago/2013";FALSE;"Desligamento a pedido";"2452";144
"Ago/2013";FALSE;"Desligamento por aposentadoria";"2451";2
"Ago/2013";FALSE;"Desligamento por aposentadoria";"2452";0
"Ago/2013";FALSE;"Desligamento por morte";"2451";9
"Ago/2013";FALSE;"Desligamento por morte";"2452";6
"Jul/2013";FALSE;"Admissão por primeiro emprego";"2451";381
"Jul/2013";FALSE;"Admissão por primeiro emprego";"2452";73
"Jul/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1754
"Jul/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";567
"Jul/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1328
"Jul/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";580
"Jul/2013";FALSE;"Desligamento por demissão com justa causa";"2451";31
"Jul/2013";FALSE;"Desligamento por demissão com justa causa";"2452";10
"Jul/2013";FALSE;"Desligamento a pedido";"2451";541
"Jul/2013";FALSE;"Desligamento a pedido";"2452";169
"Jul/2013";FALSE;"Desligamento por morte";"2451";5
"Jul/2013";FALSE;"Desligamento por morte";"2452";1
"Jun/2013";FALSE;"Admissão por primeiro emprego";"2451";327
"Jun/2013";FALSE;"Admissão por primeiro emprego";"2452";70
"Jun/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1625
"Jun/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";582
"Jun/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1290
"Jun/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";474
"Jun/2013";FALSE;"Desligamento por demissão com justa causa";"2451";30
"Jun/2013";FALSE;"Desligamento por demissão com justa causa";"2452";10
"Jun/2013";FALSE;"Desligamento a pedido";"2451";472
"Jun/2013";FALSE;"Desligamento a pedido";"2452";142
"Jun/2013";FALSE;"Desligamento por aposentadoria";"2451";3
"Jun/2013";FALSE;"Desligamento por aposentadoria";"2452";0
"Jun/2013";FALSE;"Desligamento por morte";"2451";16
"Jun/2013";FALSE;"Desligamento por morte";"2452";2
"Mai/2013";FALSE;"Admissão por primeiro emprego";"2451";368
"Mai/2013";FALSE;"Admissão por primeiro emprego";"2452";71
"Mai/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1603
"Mai/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";654
"Mai/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1158
"Mai/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";469
"Mai/2013";FALSE;"Desligamento por demissão com justa causa";"2451";39
"Mai/2013";FALSE;"Desligamento por demissão com justa causa";"2452";6
"Mai/2013";FALSE;"Desligamento a pedido";"2451";489
"Mai/2013";FALSE;"Desligamento a pedido";"2452";130
"Mai/2013";FALSE;"Desligamento por aposentadoria";"2451";1
"Mai/2013";FALSE;"Desligamento por aposentadoria";"2452";0
"Mai/2013";FALSE;"Desligamento por morte";"2451";6
"Mai/2013";FALSE;"Desligamento por morte";"2452";3
"Abr/2013";FALSE;"Admissão por primeiro emprego";"2451";338
"Abr/2013";FALSE;"Admissão por primeiro emprego";"2452";132
"Abr/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1838
"Abr/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";601
"Abr/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1260
"Abr/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";428
"Abr/2013";FALSE;"Desligamento por demissão com justa causa";"2451";32
"Abr/2013";FALSE;"Desligamento por demissão com justa causa";"2452";4
"Abr/2013";FALSE;"Desligamento a pedido";"2451";560
"Abr/2013";FALSE;"Desligamento a pedido";"2452";150
"Abr/2013";FALSE;"Desligamento por aposentadoria";"2451";2
"Abr/2013";FALSE;"Desligamento por aposentadoria";"2452";0
"Abr/2013";FALSE;"Desligamento por morte";"2451";3
"Abr/2013";FALSE;"Desligamento por morte";"2452";4
"Mar/2013";FALSE;"Admissão por primeiro emprego";"2451";349
"Mar/2013";FALSE;"Admissão por primeiro emprego";"2452";40
"Mar/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1678
"Mar/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";611
"Mar/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1273
"Mar/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";486
"Mar/2013";FALSE;"Desligamento por demissão com justa causa";"2451";25
"Mar/2013";FALSE;"Desligamento por demissão com justa causa";"2452";16
"Mar/2013";FALSE;"Desligamento a pedido";"2451";518
"Mar/2013";FALSE;"Desligamento a pedido";"2452";130
"Mar/2013";FALSE;"Desligamento por aposentadoria";"2451";3
"Mar/2013";FALSE;"Desligamento por aposentadoria";"2452";1
"Mar/2013";FALSE;"Desligamento por morte";"2451";6
"Mar/2013";FALSE;"Desligamento por morte";"2452";0
"Fev/2013";FALSE;"Admissão por primeiro emprego";"2451";420
"Fev/2013";FALSE;"Admissão por primeiro emprego";"2452";103
"Fev/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";2007
"Fev/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";611
"Fev/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1014
"Fev/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";387
"Fev/2013";FALSE;"Desligamento por demissão com justa causa";"2451";13
"Fev/2013";FALSE;"Desligamento por demissão com justa causa";"2452";8
"Fev/2013";FALSE;"Desligamento a pedido";"2451";435
"Fev/2013";FALSE;"Desligamento a pedido";"2452";151
"Fev/2013";FALSE;"Desligamento por aposentadoria";"2451";1
"Fev/2013";FALSE;"Desligamento por aposentadoria";"2452";0
"Fev/2013";FALSE;"Desligamento por morte";"2451";6
"Fev/2013";FALSE;"Desligamento por morte";"2452";2
"Jan/2013";FALSE;"Admissão por primeiro emprego";"2451";343
"Jan/2013";FALSE;"Admissão por primeiro emprego";"2452";50
"Jan/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1570
"Jan/2013";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";558
"Jan/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";931
"Jan/2013";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";327
"Jan/2013";FALSE;"Desligamento por demissão com justa causa";"2451";19
"Jan/2013";FALSE;"Desligamento por demissão com justa causa";"2452";8
"Jan/2013";FALSE;"Desligamento a pedido";"2451";476
"Jan/2013";FALSE;"Desligamento a pedido";"2452";106
"Jan/2013";FALSE;"Desligamento por aposentadoria";"2451";2
"Jan/2013";FALSE;"Desligamento por aposentadoria";"2452";0
"Jan/2013";FALSE;"Desligamento por morte";"2451";20
"Jan/2013";FALSE;"Desligamento por morte";"2452";1
"Dez/2012";FALSE;"Admissão por primeiro emprego";"2451";51
"Dez/2012";FALSE;"Admissão por primeiro emprego";"2452";23
"Dez/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";681
"Dez/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";268
"Dez/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1089
"Dez/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";474
"Dez/2012";FALSE;"Desligamento por demissão com justa causa";"2451";20
"Dez/2012";FALSE;"Desligamento por demissão com justa causa";"2452";11
"Dez/2012";FALSE;"Desligamento a pedido";"2451";286
"Dez/2012";FALSE;"Desligamento a pedido";"2452";95
"Dez/2012";FALSE;"Desligamento por aposentadoria";"2451";4
"Dez/2012";FALSE;"Desligamento por aposentadoria";"2452";0
"Dez/2012";FALSE;"Desligamento por morte";"2451";3
"Dez/2012";FALSE;"Desligamento por morte";"2452";2
"Nov/2012";FALSE;"Admissão por primeiro emprego";"2451";98
"Nov/2012";FALSE;"Admissão por primeiro emprego";"2452";13
"Nov/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1005
"Nov/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";451
"Nov/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1167
"Nov/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";421
"Nov/2012";FALSE;"Desligamento por demissão com justa causa";"2451";16
"Nov/2012";FALSE;"Desligamento por demissão com justa causa";"2452";6
"Nov/2012";FALSE;"Desligamento a pedido";"2451";359
"Nov/2012";FALSE;"Desligamento a pedido";"2452";103
"Nov/2012";FALSE;"Desligamento por aposentadoria";"2451";1
"Nov/2012";FALSE;"Desligamento por aposentadoria";"2452";0
"Nov/2012";FALSE;"Desligamento por morte";"2451";2
"Nov/2012";FALSE;"Desligamento por morte";"2452";1
"Out/2012";FALSE;"Admissão por primeiro emprego";"2451";114
"Out/2012";FALSE;"Admissão por primeiro emprego";"2452";41
"Out/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1205
"Out/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";510
"Out/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1187
"Out/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";312
"Out/2012";FALSE;"Desligamento por demissão com justa causa";"2451";23
"Out/2012";FALSE;"Desligamento por demissão com justa causa";"2452";4
"Out/2012";FALSE;"Desligamento a pedido";"2451";406
"Out/2012";FALSE;"Desligamento a pedido";"2452";130
"Out/2012";FALSE;"Desligamento por aposentadoria";"2451";5
"Out/2012";FALSE;"Desligamento por aposentadoria";"2452";0
"Out/2012";FALSE;"Desligamento por morte";"2451";3
"Out/2012";FALSE;"Desligamento por morte";"2452";8
"Set/2012";FALSE;"Admissão por primeiro emprego";"2451";95
"Set/2012";FALSE;"Admissão por primeiro emprego";"2452";28
"Set/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1089
"Set/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";448
"Set/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";899
"Set/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";446
"Set/2012";FALSE;"Desligamento por demissão com justa causa";"2451";23
"Set/2012";FALSE;"Desligamento por demissão com justa causa";"2452";4
"Set/2012";FALSE;"Desligamento a pedido";"2451";346
"Set/2012";FALSE;"Desligamento a pedido";"2452";118
"Set/2012";FALSE;"Desligamento por morte";"2451";6
"Set/2012";FALSE;"Desligamento por morte";"2452";6
"Ago/2012";FALSE;"Admissão por primeiro emprego";"2451";146
"Ago/2012";FALSE;"Admissão por primeiro emprego";"2452";51
"Ago/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1119
"Ago/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";465
"Ago/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1626
"Ago/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";461
"Ago/2012";FALSE;"Desligamento por demissão com justa causa";"2451";25
"Ago/2012";FALSE;"Desligamento por demissão com justa causa";"2452";7
"Ago/2012";FALSE;"Desligamento a pedido";"2451";368
"Ago/2012";FALSE;"Desligamento a pedido";"2452";144
"Ago/2012";FALSE;"Desligamento por aposentadoria";"2451";1
"Ago/2012";FALSE;"Desligamento por aposentadoria";"2452";0
"Ago/2012";FALSE;"Desligamento por morte";"2451";8
"Ago/2012";FALSE;"Desligamento por morte";"2452";2
"Jul/2012";FALSE;"Admissão por primeiro emprego";"2451";233
"Jul/2012";FALSE;"Admissão por primeiro emprego";"2452";77
"Jul/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1093
"Jul/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";459
"Jul/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1313
"Jul/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";504
"Jul/2012";FALSE;"Desligamento por demissão com justa causa";"2451";20
"Jul/2012";FALSE;"Desligamento por demissão com justa causa";"2452";10
"Jul/2012";FALSE;"Desligamento a pedido";"2451";416
"Jul/2012";FALSE;"Desligamento a pedido";"2452";141
"Jul/2012";FALSE;"Desligamento por morte";"2451";10
"Jul/2012";FALSE;"Desligamento por morte";"2452";3
"Jun/2012";FALSE;"Admissão por primeiro emprego";"2451";152
"Jun/2012";FALSE;"Admissão por primeiro emprego";"2452";33
"Jun/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";899
"Jun/2012";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";446
"Jun/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1295
"Jun/2012";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";436
"Jun/2012";FALSE;"Desligamento por demissão com justa causa";"2451";27
"Jun/2012";FALSE;"Desligamento por demissão com justa causa";"2452";11
"Jun/2012";FALSE;"Desligamento a pedido";"2451";362
"Jun/2012";FALSE;"Desligamento a pedido";"2452";125
"Jun/2012";FALSE;"Desligamento por morte";"2451";12
"Jun/2012";FALSE;"Desligamento por morte";"2452";3
"Mai/2012";FALSE;"Admissão por primeiro emprego";"2451";217
"Mai/2012";FALSE;"Admissão por primeiro emprego";"2452";44
