"Fluxo";"Ano";"Pais";"UF_Produto";"Valor_US_FOB";"Quilograma_Liquido";"cnae_subclasse"
"Importação";2026;"Espanha";"São Paulo";507892;20403;"2451"
"Importação";2026;"Índia";"Rio de Janeiro";493121;25493;"2451"
"Importação";2026;"Coreia do Sul";"Santa Catarina";465475;23154;"2451"
"Importação";2026;"México";"São Paulo";438603;11298;"2451"
"Importação";2026;"China";"Goiás";423642;230383;"2451"
"Importação";2026;"Estados Unidos";"Santa Catarina";423585;7660;"2451"
"Importação";2026;"Noruega";"São Paulo";420607;801;"2451"
"Importação";2026;"Reino Unido";"Paraná";417641;32417;"2451"
"Importação";2026;"Eslovênia";"Rio de Janeiro";414226;5973;"2451"
"Importação";2026;"Canadá";"São Paulo";413023;10574;"2451"
"Importação";2026;"Suécia";"Paraná";410715;12060;"2451"
"Importação";2026;"Índia";"Espírito Santo";376051;3543;"2451"
"Importação";2026;"Espanha";"Alagoas";344120;33585;"2451"
"Importação";2026;"Emirados Árabes Unidos";"Rio de Janeiro";327461;1359;"2451"
"Importação";2026;"Canadá";"Rio de Janeiro";316888;2267;"2451"
"Importação";2026;"Itália";"Rio Grande do Sul";312870;16162;"2451"
"Importação";2026;"Estados Unidos";"Espírito Santo";302251;2066;"2451"
"Importação";2026;"China";"Alagoas";298591;202797;"2451"
"Importação";2026;"Dinamarca";"Amazonas";278490;2527;"2451"
"Importação";2026;"Alemanha";"Minas Gerais";277516;3314;"2451"
"Importação";2026;"Alemanha";"Rio Grande do Sul";274130;16911;"2451"
"Importação";2026;"Turquia";"São Paulo";271763;8539;"2451"
"Importação";2026;"Tailândia";"São Paulo";253370;9153;"2451"
"Importação";2026;"Argentina";"São Paulo";253253;15190;"2451"
"Importação";2026;"Países Baixos (Holanda)";"São Paulo";247088;4673;"2451"
"Importação";2026;"Finlândia";"Minas Gerais";243459;1077;"2451"
"Importação";2026;"China";"Mato Grosso do Sul";233820;23563;"2451"
"Importação";2026;"Hong Kong";"São Paulo";218302;92723;"2451"
"Importação";2026;"Suíça";"São Paulo";217731;2518;"2451"
"Importação";2026;"Noruega";"Paraná";191309;2543;"2451"
"Importação";2026;"Tcheca, República";"Santa Catarina";188027;6068;"2451"
"Importação";2026;"Polônia";"São Paulo";187959;6556;"2451"
"Importação";2026;"Estados Unidos";"Amazonas";164830;2168;"2451"
"Importação";2026;"Japão";"Minas Gerais";160989;4768;"2451"
"Importação";2026;"Índia";"Rio Grande do Sul";156002;23441;"2451"
"Importação";2026;"Bélgica";"São Paulo";151851;2373;"2451"
"Importação";2026;"Irlanda";"Rio de Janeiro";147091;120;"2451"
"Importação";2026;"Estados Unidos";"Bahia";144709;1025;"2451"
"Importação";2026;"Hong Kong";"Santa Catarina";139903;149916;"2451"
"Importação";2026;"Estados Unidos";"Pará";133594;736;"2451"
"Importação";2026;"Índia";"Minas Gerais";123904;14127;"2451"
"Importação";2026;"Hong Kong";"Rio de Janeiro";120449;99201;"2451"
"Importação";2026;"China";"Ceará";120365;56239;"2451"
"Importação";2026;"Países Baixos (Holanda)";"Rio de Janeiro";117751;1173;"2451"
"Importação";2026;"Áustria";"São Paulo";110906;7163;"2451"
"Importação";2026;"Tcheca, República";"São Paulo";110800;5335;"2451"
"Importação";2026;"Turquia";"Rio de Janeiro";106904;20000;"2451"
"Importação";2026;"França";"Rio Grande do Sul";101800;12574;"2451"
"Importação";2026;"Finlândia";"São Paulo";93336;889;"2451"
"Importação";2026;"China";"Mato Grosso";91746;25819;"2451"
"Importação";2026;"Coreia do Sul";"Paraná";91045;4321;"2451"
"Importação";2026;"Suécia";"Minas Gerais";89375;515;"2451"
"Importação";2026;"Alemanha";"Pará";88769;599;"2451"
"Importação";2026;"China";"Pará";88541;20771;"2451"
"Importação";2026;"Índia";"Paraná";88267;2684;"2451"
"Importação";2026;"Países Baixos (Holanda)";"Paraná";82634;694;"2451"
"Importação";2026;"Taiwan (Formosa)";"São Paulo";82567;4754;"2451"
"Importação";2026;"França";"Minas Gerais";80388;369;"2451"
"Importação";2026;"Israel";"São Paulo";79728;368;"2451"
"Importação";2026;"Romênia";"São Paulo";78292;5201;"2451"
"Importação";2026;"Alemanha";"Goiás";77252;2578;"2451"
"Importação";2026;"Hungria";"São Paulo";73037;4788;"2451"
"Importação";2026;"México";"Rio de Janeiro";68631;944;"2451"
"Importação";2026;"Portugal";"Paraná";68288;9602;"2451"
"Importação";2026;"México";"Paraná";64518;6362;"2451"
"Importação";2026;"Estados Unidos";"Mato Grosso do Sul";63713;478;"2451"
"Importação";2026;"Argentina";"Minas Gerais";63601;2362;"2451"
"Importação";2026;"Estados Unidos";"Mato Grosso";62061;229;"2451"
"Importação";2026;"Espanha";"Paraná";61794;2952;"2451"
"Importação";2026;"Dinamarca";"Espírito Santo";61534;339;"2451"
"Importação";2026;"França";"Espírito Santo";61173;173;"2451"
"Importação";2026;"Alemanha";"Espírito Santo";60940;1113;"2451"
"Importação";2026;"Malásia";"São Paulo";60352;197;"2451"
"Importação";2026;"Taiwan (Formosa)";"Rio de Janeiro";60067;143;"2451"
"Importação";2026;"Dinamarca";"São Paulo";58539;1613;"2451"
"Importação";2026;"Itália";"Bahia";57352;422;"2451"
"Importação";2026;"Reino Unido";"Santa Catarina";56898;248;"2451"
"Importação";2026;"Japão";"Rio de Janeiro";56869;78073;"2451"
"Importação";2026;"China";"Sergipe";56496;6961;"2451"
"Importação";2026;"Itália";"Ceará";56237;2073;"2451"
"Importação";2026;"Irlanda";"Paraná";54702;89;"2451"
"Importação";2026;"Itália";"Espírito Santo";52918;3804;"2451"
"Importação";2026;"Nova Zelândia";"São Paulo";51750;1040;"2451"
"Importação";2026;"Índia";"Bahia";51156;3778;"2451"
"Importação";2026;"Vietnã";"São Paulo";49469;7036;"2451"
"Importação";2026;"Suíça";"Paraná";47447;1217;"2451"
"Importação";2026;"Canadá";"Paraná";47056;564;"2451"
"Importação";2026;"Coreia do Sul";"Goiás";41917;2032;"2451"
"Importação";2026;"Suécia";"Bahia";39963;419;"2451"
"Importação";2026;"Finlândia";"Paraná";39163;188;"2451"
"Importação";2026;"Sérvia";"Santa Catarina";38058;2025;"2451"
"Importação";2026;"Sérvia";"Paraná";35976;452;"2451"
"Importação";2026;"Taiwan (Formosa)";"Rio Grande do Sul";35614;3172;"2451"
"Importação";2026;"Finlândia";"Rio de Janeiro";35562;214;"2451"
"Importação";2026;"Alemanha";"Alagoas";35034;1177;"2451"
"Importação";2026;"Espanha";"Espírito Santo";33732;1396;"2451"
"Importação";2026;"Espanha";"Rio Grande do Sul";33097;401;"2451"
"Importação";2026;"Coreia do Sul";"Minas Gerais";33081;1426;"2451"
"Importação";2026;"Suíça";"Rio de Janeiro";32645;145;"2451"
"Importação";2026;"França";"Santa Catarina";32300;1142;"2451"
"Importação";2026;"Coreia do Sul";"Espírito Santo";31530;1510;"2451"
"Importação";2026;"Suécia";"Rio de Janeiro";27732;140;"2451"
"Importação";2026;"Reino Unido";"Alagoas";26795;1285;"2451"
"Importação";2026;"Namíbia";"São Paulo";26000;6;"2451"
"Importação";2026;"Singapura";"São Paulo";25552;1945;"2451"
"Importação";2026;"Reino Unido";"Amazonas";25549;116;"2451"
"Importação";2026;"Singapura";"Pernambuco";25116;1936;"2451"
"Importação";2026;"Hong Kong";"Rio Grande do Sul";24915;14600;"2451"
"Importação";2026;"França";"Ceará";24908;2053;"2451"
"Importação";2026;"Eslováquia";"São Paulo";24087;1599;"2451"
"Importação";2026;"Polônia";"Minas Gerais";23868;1058;"2451"
"Importação";2026;"Bélgica";"Paraná";23209;1139;"2451"
"Importação";2026;"Indonésia";"Rio de Janeiro";22641;1725;"2451"
"Importação";2026;"Alemanha";"Amazonas";21820;219;"2451"
"Importação";2026;"Emirados Árabes Unidos";"São Paulo";21143;241;"2451"
"Importação";2026;"Coreia do Sul";"Alagoas";21062;97;"2451"
"Importação";2026;"Países Baixos (Holanda)";"Santa Catarina";21012;94;"2451"
"Importação";2026;"Argentina";"Rio de Janeiro";19946;5499;"2451"
"Importação";2026;"Turquia";"Santa Catarina";19578;1247;"2451"
"Importação";2026;"Hong Kong";"Pernambuco";18504;20047;"2451"
"Importação";2026;"Itália";"Rondônia";18295;401;"2451"
"Importação";2026;"Suécia";"Pará";18255;108;"2451"
"Importação";2026;"Hong Kong";"Espírito Santo";17012;2756;"2451"
"Importação";2026;"Irlanda";"São Paulo";16852;69;"2451"
"Importação";2026;"França";"Maranhão";16477;20;"2451"
"Importação";2026;"Itália";"Pernambuco";16183;1072;"2451"
"Importação";2026;"Canadá";"Minas Gerais";15216;58;"2451"
"Importação";2026;"Hungria";"Paraná";15098;3832;"2451"
"Importação";2026;"Hong Kong";"Paraná";14986;3381;"2451"
"Importação";2026;"Itália";"Goiás";14655;381;"2451"
"Importação";2026;"Dinamarca";"Rio Grande do Sul";14431;187;"2451"
"Importação";2026;"Suíça";"Pará";14200;11;"2451"
"Importação";2026;"Coreia do Sul";"Amazonas";13781;1033;"2451"
"Importação";2026;"México";"Santa Catarina";13660;813;"2451"
"Importação";2026;"Taiwan (Formosa)";"Santa Catarina";13415;53;"2451"
"Importação";2026;"Jordânia";"Espírito Santo";13211;3294;"2451"
"Importação";2026;"Itália";"Amazonas";13169;75;"2451"
"Importação";2026;"Países Baixos (Holanda)";"Rio Grande do Sul";12889;119;"2451"
"Importação";2026;"Estados Unidos";"Pernambuco";12720;31;"2451"
"Importação";2026;"Curaçao";"Rio de Janeiro";12414;30;"2451"
"Importação";2026;"Japão";"Pará";12226;145;"2451"
"Importação";2026;"Polônia";"Rio Grande do Sul";11900;1409;"2451"
"Importação";2026;"Japão";"Paraná";11898;439;"2451"
"Importação";2026;"Canadá";"Santa Catarina";11564;169;"2451"
"Importação";2026;"Espanha";"Minas Gerais";11424;142;"2451"
"Importação";2026;"México";"Rio Grande do Sul";11394;545;"2451"
"Importação";2026;"Áustria";"Minas Gerais";11377;123;"2451"
"Importação";2026;"Alemanha";"Bahia";11343;653;"2451"
"Importação";2026;"Japão";"Rio Grande do Sul";11160;200;"2451"
"Importação";2026;"Bélgica";"Rio de Janeiro";11143;62;"2451"
"Importação";2026;"Luxemburgo";"São Paulo";10803;87;"2451"
"Importação";2026;"Austrália";"São Paulo";10761;438;"2451"
"Importação";2026;"Colômbia";"São Paulo";10153;148;"2451"
"Importação";2026;"Romênia";"Santa Catarina";9808;115;"2451"
"Importação";2026;"Japão";"Amazonas";9517;274;"2451"
"Importação";2026;"Austrália";"Minas Gerais";9414;75;"2451"
"Importação";2026;"Suécia";"Roraima";9333;12;"2451"
"Importação";2026;"Polônia";"Paraná";9259;157;"2451"
"Importação";2026;"Tcheca, República";"Paraná";9060;426;"2451"
"Importação";2026;"Malásia";"Santa Catarina";8986;348;"2451"
"Importação";2026;"Sérvia";"São Paulo";8666;51;"2451"
"Importação";2026;"Hong Kong";"Rondônia";8658;1442;"2451"
"Importação";2026;"Áustria";"Rio Grande do Sul";8534;20;"2451"
"Importação";2026;"Tailândia";"Goiás";8523;863;"2451"
"Importação";2026;"Malásia";"Bahia";8489;638;"2451"
"Importação";2026;"Letônia";"São Paulo";8258;75;"2451"
"Importação";2026;"Áustria";"Santa Catarina";8016;83;"2451"
"Importação";2026;"Taiwan (Formosa)";"Minas Gerais";8010;543;"2451"
"Importação";2026;"Japão";"Santa Catarina";7880;18;"2451"
"Importação";2026;"Estados Unidos";"Distrito Federal";7818;3;"2451"
"Importação";2026;"Argentina";"Paraná";7465;1635;"2451"
"Importação";2026;"Singapura";"Santa Catarina";7462;1230;"2451"
"Importação";2026;"Suécia";"Santa Catarina";7447;32;"2451"
"Importação";2026;"Índia";"Pará";6789;14;"2451"
"Importação";2026;"México";"Minas Gerais";6565;53;"2451"
"Importação";2026;"Canadá";"Bahia";6381;2;"2451"
"Importação";2026;"Áustria";"Paraná";6298;120;"2451"
"Importação";2026;"Portugal";"Rio de Janeiro";6266;11;"2451"
"Importação";2026;"Indonésia";"Minas Gerais";6263;290;"2451"
"Importação";2026;"Suécia";"Rio Grande do Sul";5963;26;"2451"
"Importação";2026;"Argentina";"Amazonas";5698;16;"2451"
"Importação";2026;"Noruega";"Alagoas";5630;117;"2451"
"Importação";2026;"Itália";"Mato Grosso do Sul";5598;76;"2451"
"Importação";2026;"Alemanha";"Rondônia";5500;42;"2451"
"Importação";2026;"Espanha";"Santa Catarina";5447;473;"2451"
"Importação";2026;"Finlândia";"Pará";5413;10;"2451"
"Importação";2026;"Estados Unidos";"Sergipe";5342;80;"2451"
"Importação";2026;"Estônia";"Paraná";5150;0;"2451"
"Importação";2026;"Vietnã";"Rio Grande do Sul";5087;490;"2451"
"Importação";2026;"Suíça";"Minas Gerais";5002;46;"2451"
"Importação";2026;"Áustria";"Rio de Janeiro";4948;27;"2451"
"Importação";2026;"Polônia";"Espírito Santo";4817;107;"2451"
"Importação";2026;"Finlândia";"Amazonas";4758;93;"2451"
"Importação";2026;"Finlândia";"Maranhão";4755;23;"2451"
"Importação";2026;"Tailândia";"Minas Gerais";4725;190;"2451"
"Importação";2026;"Dinamarca";"Santa Catarina";4665;115;"2451"
"Importação";2026;"Bélgica";"Bahia";4494;67;"2451"
"Importação";2026;"Alemanha";"Pernambuco";4257;61;"2451"
"Importação";2026;"Filipinas";"São Paulo";4026;117;"2451"
"Importação";2026;"Reino Unido";"Minas Gerais";4015;43;"2451"
"Importação";2026;"Países Baixos (Holanda)";"Minas Gerais";4015;7;"2451"
"Importação";2026;"Turquia";"Paraná";3876;73;"2451"
"Importação";2026;"China";"Tocantins";3866;467;"2451"
"Importação";2026;"Argentina";"Pará";3838;395;"2451"
"Importação";2026;"Reino Unido";"Espírito Santo";3801;104;"2451"
"Importação";2026;"Tcheca, República";"Rio Grande do Sul";3715;205;"2451"
"Importação";2026;"Argentina";"Rio Grande do Norte";3640;332;"2451"
"Importação";2026;"Canadá";"Rio Grande do Sul";3618;353;"2451"
"Importação";2026;"Portugal";"Minas Gerais";3603;128;"2451"
"Importação";2026;"Suíça";"Rio Grande do Sul";3551;3683;"2451"
"Importação";2026;"Áustria";"Goiás";3491;152;"2451"
"Importação";2026;"Estados Unidos";"Rio Grande do Norte";3347;46;"2451"
"Importação";2026;"Dinamarca";"Minas Gerais";3231;9;"2451"
"Importação";2026;"Paraguai";"Mato Grosso do Sul";3216;2689;"2451"
"Importação";2026;"Suíça";"Alagoas";3194;8;"2451"
"Importação";2026;"Austrália";"Bahia";3188;1;"2451"
"Importação";2026;"Malásia";"Espírito Santo";3178;217;"2451"
"Importação";2026;"Eslovênia";"São Paulo";3146;77;"2451"
"Importação";2026;"Tailândia";"Rio Grande do Sul";3099;153;"2451"
"Importação";2026;"Canadá";"Espírito Santo";3079;19;"2451"
"Importação";2026;"Estados Unidos";"Paraíba";3014;7;"2451"
"Importação";2026;"Dinamarca";"Paraná";2921;51;"2451"
"Importação";2026;"Itália";"Paraíba";2892;28;"2451"
"Importação";2026;"Argentina";"Bahia";2852;20;"2451"
"Importação";2026;"Eslováquia";"Rio Grande do Sul";2830;32;"2451"
"Importação";2026;"Irlanda";"Minas Gerais";2797;8;"2451"
"Importação";2026;"Suíça";"Bahia";2527;65;"2451"
"Importação";2026;"Itália";"Rio Grande do Norte";2525;66;"2451"
"Importação";2026;"Indonésia";"São Paulo";2399;10;"2451"
"Importação";2026;"Portugal";"São Paulo";2382;97;"2451"
"Importação";2026;"Alemanha";"Rio Grande do Norte";2364;4;"2451"
"Importação";2026;"Coreia do Sul";"Rio Grande do Sul";2355;60;"2451"
"Importação";2026;"Hungria";"Minas Gerais";2338;8;"2451"
"Importação";2026;"Turquia";"Minas Gerais";2213;27;"2451"
"Importação";2026;"Romênia";"Rio de Janeiro";2203;14;"2451"
"Importação";2026;"Suécia";"Ceará";2100;5;"2451"
"Importação";2026;"França";"Bahia";1983;3;"2451"
"Importação";2026;"Canadá";"Goiás";1973;0;"2451"
"Importação";2026;"Itália";"Pará";1846;31;"2451"
"Importação";2026;"Estados Unidos";"Ceará";1805;1;"2451"
"Importação";2026;"México";"Ceará";1802;11;"2451"
"Importação";2026;"Tailândia";"Santa Catarina";1782;13;"2451"
"Importação";2026;"Estados Unidos";"Alagoas";1776;49;"2451"
"Importação";2026;"Chile";"Minas Gerais";1753;129;"2451"
"Importação";2026;"Estados Unidos";"Roraima";1688;1;"2451"
"Importação";2026;"Coreia do Sul";"Bahia";1666;97;"2451"
"Importação";2026;"Canadá";"Mato Grosso do Sul";1631;15;"2451"
"Importação";2026;"França";"Goiás";1612;121;"2451"
"Importação";2026;"Bósnia-Herzegovina";"São Paulo";1612;6;"2451"
"Importação";2026;"México";"Pará";1610;11;"2451"
"Importação";2026;"Hungria";"Rio Grande do Sul";1602;472;"2451"
"Importação";2026;"Estados Unidos";"Maranhão";1598;11;"2451"
"Importação";2026;"Taiwan (Formosa)";"Espírito Santo";1556;18;"2451"
"Importação";2026;"Turquia";"Bahia";1547;19;"2451"
"Importação";2026;"China";"Maranhão";1532;57;"2451"
"Importação";2026;"Ucrânia";"Santa Catarina";1509;93;"2451"
"Importação";2026;"Alemanha";"Ceará";1488;3;"2451"
"Importação";2026;"Turquia";"Rio Grande do Sul";1483;183;"2451"
"Importação";2026;"Turquia";"Espírito Santo";1482;111;"2451"
"Importação";2026;"Portugal";"Rio Grande do Sul";1439;6;"2451"
"Importação";2026;"Finlândia";"Santa Catarina";1419;2;"2451"
"Importação";2026;"Tunísia";"São Paulo";1392;32;"2451"
"Importação";2026;"Países Baixos (Holanda)";"Bahia";1353;7;"2451"
"Importação";2026;"Alemanha";"Mato Grosso do Sul";1342;3;"2451"
"Importação";2026;"Estados Unidos";"Rondônia";1299;61;"2451"
"Importação";2026;"Argentina";"Rio Grande do Sul";1249;22;"2451"
"Importação";2026;"Venezuela";"Rio de Janeiro";1200;116;"2451"
"Importação";2026;"Suíça";"Pernambuco";1183;4;"2451"
"Importação";2026;"Polônia";"Bahia";1161;4;"2451"
"Importação";2026;"Países Baixos (Holanda)";"Alagoas";1154;8;"2451"
"Importação";2026;"Singapura";"Minas Gerais";1143;1;"2451"
"Importação";2026;"Eslováquia";"Santa Catarina";1120;7;"2451"
"Importação";2026;"Alemanha";"Roraima";1120;0;"2451"
"Importação";2026;"Azerbaijão";"São Paulo";1118;2;"2451"
"Importação";2026;"África do Sul";"Bahia";1113;5;"2451"
"Importação";2026;"Taiwan (Formosa)";"Bahia";1086;44;"2451"
"Importação";2026;"Suíça";"Espírito Santo";1055;42;"2451"
"Importação";2026;"Estônia";"São Paulo";1013;9;"2451"
"Importação";2026;"Hong Kong";"Mato Grosso do Sul";1000;16;"2451"
"Importação";2026;"Grécia";"Rio de Janeiro";981;43;"2451"
"Importação";2026;"Dinamarca";"Pará";973;8;"2451"
"Importação";2026;"Colômbia";"Santa Catarina";962;36;"2451"
"Importação";2026;"Finlândia";"Mato Grosso do Sul";956;6;"2451"
"Importação";2026;"Suíça";"Roraima";948;0;"2451"
"Importação";2026;"Reino Unido";"Distrito Federal";944;0;"2451"
"Importação";2026;"Lituânia";"Minas Gerais";935;15;"2451"
"Importação";2026;"Espanha";"Rio Grande do Norte";918;41;"2451"
"Importação";2026;"Tcheca, República";"Pará";899;2;"2451"
"Importação";2026;"Tcheca, República";"Pernambuco";896;0;"2451"
"Importação";2026;"Dinamarca";"Alagoas";880;2;"2451"
"Importação";2026;"África do Sul";"Santa Catarina";855;70;"2451"
"Importação";2026;"Coreia do Sul";"Ceará";816;1;"2451"
"Importação";2026;"África do Sul";"Rio de Janeiro";801;0;"2451"
"Importação";2026;"Dinamarca";"Bahia";790;14;"2451"
"Importação";2026;"Bélgica";"Minas Gerais";785;5;"2451"
"Importação";2026;"Bélgica";"Santa Catarina";779;5;"2451"
"Importação";2026;"França";"Distrito Federal";698;0;"2451"
"Importação";2026;"Reino Unido";"Rio Grande do Sul";657;3;"2451"
"Importação";2026;"Estônia";"Minas Gerais";636;13;"2451"
"Importação";2026;"China";"Rio Grande do Norte";635;124;"2451"
"Importação";2026;"Portugal";"Espírito Santo";621;45;"2451"
"Importação";2026;"Finlândia";"Alagoas";618;1;"2451"
"Importação";2026;"Quênia";"São Paulo";617;4;"2451"
"Importação";2026;"Colômbia";"Paraná";616;8;"2451"
"Importação";2026;"Dinamarca";"Rio Grande do Norte";615;8;"2451"
"Importação";2026;"Suíça";"Ceará";601;2;"2451"
"Importação";2026;"Suíça";"Santa Catarina";589;0;"2451"
"Importação";2026;"Japão";"Bahia";575;0;"2451"
"Importação";2026;"Taiwan (Formosa)";"Paraná";572;4;"2451"
"Importação";2026;"Alemanha";"Mato Grosso";566;0;"2451"
"Importação";2026;"Índia";"Rio Grande do Norte";558;28;"2451"
"Importação";2026;"Suécia";"Alagoas";548;2;"2451"
